review_id,date_of_stay,review_rating,review_title,review_text
499366767,July 2017,4.0,perfect location and friendly service,"Always stay at this Hotel because of perfect location and friendly service as well as beautiful views over Milano roofs from SPA, Restaurant and Bar. Rooms of one category may be very different in the size, bathroom size and etc despite the same price - sometimes this may be disappointed."
499180239,July 2017,5.0,Armani in Milan,Lovely room and very nice amenities.  Staff was always cheerful and helpful.  Location is excellent for both shopping and sightseeing.  Many wonderful restaurants in the area at a variety of price points.
498164172,June 2017,5.0,Armani & Only,"One of the best hotels try it, perfect in every aspect, wonderful staff, excellent service, it really worth the name it holds, location is center to everything, again I thank the staff who made this hotel such a wonderful place to stay in."
496116496,June 2017,5.0,Fabulous stay at Armani Hotel Milano,"Armani Hotel is THE Location for any Business trip to Milan! Amazing guest service, friendly staff and cozy, calm rooms. the Armani experience already starts when booking your room - very professional and Kind."
493891820,June 2017,4.0,Perfect location,Very goog hotel and very well located. The rooms are well decorated and the bathrooms are very beautifull. Enjoyed every minute. Didn't have time to go to the spa which seems very nice.Could have a pool for relaxing after a day of walking.
493684959,June 2017,5.0,Gorgeous. Classy. Elegant.,Worth the money and so lovely. A refined traveling experience. Very opulent surroundings and located in a perfect area. Surprisingly quiet inside given that it's in the heart of the city. Excellent experience.
492933333,June 2017,5.0,So Armani!,fantastic experience with the friendly and helpful hotel staffs. excellent location that everything within walking distance. Gym is a pleasant surprise that everything is slick and clean. All are consistent with Armani style!
492192246,June 2017,5.0,Thank you for excellent stay!,"Thank you and see you soon! Next time we will stay again in Armani for sure, as we had excellent time with you! Thank you for everything! Staff was excellent, room was very comfortable and the location of the hotel is the best in Milan!"
490878394,June 2017,5.0,Recent review,"Overall an amazing experience and top quality on all aspects. Friendly staff, top location, best room features, nice and friendly atmosphere within the hotel, amazed by the fact that the room was available at 11am. Nothing but good words!"
489445213,May 2017,5.0,Love Armani World,It's a branded hotel for Armani lovers  amazing for relaxation and located in amazing  shopping you can buy everything from Armani and other brands the restaurant in the hotel  are fabulous and mouth watering   try it its my favorite in milan
487325037,May 2017,4.0,Didn't meet my expectation,"Unpleasant view on the lower floor, the bathroom gets smelly sometime (idk why) ....... it's a bit annoying that if you want to go to ground floor, you have to go to lobby first. Also personally I think there's not enough choices for the breakfast compare to the price. But great location though, very close to the milan cathedral and shopping places"
485798689,March 2017,5.0,Awesome Armani,"Having stayed at the Armani in Dubai, we were keen on experiencing them in their home country. We weren't disappointed!The rooms and decor are fabulous; understated and luxurious in typical Armani style, good use of design, textures and colour schemes. Service was flawless, the hotel's bar and Michellin star restaraunt met all expectations and the gym and probably better than we a anticipated.The hotel is centrally, perfectly located and the fact it is above a large Armani store a bonus. The Japanese fusion restaraunt Nobu is also a benefit.We will definitely return to this property for our annual pilgrimage."
484289778,May 2017,5.0,Excellent service,"Service, service, service, what an amazing service. Where ever you go the service is amazing. Ultimately friendly, staff.  Location is one of the best. Consierge are the best. The hotel is a little to dark to my taste ."
483127671,May 2017,5.0,Excellent time in Armani Hotel,"Service, facilities and so on , everything was good. we were very satisfied. For memorable that day, we will go to a armani restaurant in Ginza, Tokyo in next my birthday. :)Thank you again! Your hotel was perfect!!!!"
482577040,May 2017,5.0,"great hotel, perfect location and excellent service","Armani Hotel Milano is a perfect hotel for an outstanding stay in Milano; very centrally located next to the fashion square and scala / duomo. The service we experienced was excellent, very friendly, supportive and just made us feel good. The bar and spa area are overlooking the city, whole interior was very well conceived and products are just excellent. we will come back!"
481635569,May 2017,5.0,Outstanding!,"I stayed at the Armani Milano, with my friend, last weekend. We loved the concept and entire atmosphere of the hotel. The service we outstanding, from the check in until the check out, and the staff was very attentive. The barman at the bamboo bar was very knowledgeable about the drinks and we enjoyed the aperitif very much before going for dinner in this superb hotel. The experience needs to be repeated. The room was also spectacular and superclean, and I was in love with the scent I noticed in the corridors. The cherry on top of all was the Spa and the facial treatment, with the most outstanding view over the city Milano. Well Done Armani and thank you!"
478433761,April 2017,5.0,Birthday treat,Our stay at this fantastic hotel was excellent the friendliness of all the staff made it even more special our room had a great view and the bathroom was truly spectacular all in all the whole experience was great with a very slight disappointment in our meal in the restaurant
477083335,April 2017,5.0,Wonderful Stay in Milano,"The Armani Hotel Milano is a state of the art hotel. The rooms are spacious and actually very large for European standards. There are many features to the room that we loved. Heated bathroom floor, iPad controlled all room systems, free minibar, and modern decor. The design of the hotel was impressive (each floor is designed in the shape of an A) and the hallways give the effect of a catwalk. The only somewhat negative remark was that the front desk staff also acted as a concierge. They were all very efficient, pleasant and knowledgable but we found them somewhat cold and they did not try to connect with the guest like other 5 star hotels we have stayed in"
468553757,February 2017,2.0,Improvements could be made,"Room type:Deluxe doubleRoom: Sophisticated decorations, high-tech room control system. Bathroom was spacious and eye-catching. What we didn’t expect was, a disconnected wi-fi which took a couple of hours to fix (the first call from the reception telling us it was fixed was false, and we had to call them to look into it again), our room keycards deactivated one day prior to checkout, and the emergency light above our bed (which couldn’t be switched off unless the blackout is resolved) waking us up in the middle of the night when the hotel had a blackout. I sincerely believe these were honest mistakes and unfortunate coincidences, but improvements could be made.Staff:The majority of the staff were polite and well trained. We asked our concierge for recommendations and reservations for restaurants serving specific Milanese cuisine, and our needs were always met."
462440565,February 2017,4.0,Nice hotel close to the Duomo,"Beautiful hotel, reception, bar and restaurant at 7th floor. Everithing in the room is controlled with an iPad, including television. It took quite long to get hot water in the shower but after a while all ok. Employees very friendly, bar prices at higher level."
458430803,January 2017,5.0,Excellent stay,"We had 3 nights here and we were upgraded. The room was amazing and all the attention given to the smallest details was a very nice touch. Love the mini bar and nespresso machine. Love the housekeeping. The bathroom was so spacious. I like the heated floor in the bathroom and also the heated bars for the towel. This hotel is perfect, especially for honeymooners. The location was also very strategic and all the shops were within short walking distance. I love the ipad that controls everything, including requests. I used to stay in another hotel in Milan but will be coming back here from now on. Thank you Armani Team for taking such a good care of us."
453248257,December 2016,5.0,Overwiev the City rooftops from 6th floor balcony rooms,"Knowing all the 5 Star Hotels in downtown Milano, thats the one I really can recommend. From your balcony room, from the Roof top Restaurant and from the Roof top Wellness area you overview Milano old town, with the world famous Dome"
451227882,January 2017,5.0,BEST DESTINATION,"The hotel is excellent with very modern style and design,clean, the closest hotel in town in the centre of Milan but  unfortunately the only problem is the noise. all the staff and concierge are perfect, the food is perfect and delicious,"
441772976,December 2016,5.0,Architect,"Most welcoming hotel the room was more than perfect the attention to details in every aspect food bamboo bar and armani restaurant was nicely decorated and food and beverages was awsome ,reception conciereg service truly  i enjoyed every moment during my visit to milano i highly recomend every one of it ."
439579780,August 2016,4.0,love the smell... :),"The Armani hotel has a great location - it's definitely a great place for business trips, it's easily accessible, but it is not quite Mandarin Oriental or Four Seasons standard. Again, these are a little more expensive.The design is great - but the furnishing is slightly worn, which doesn't feel quite right in a very glossy/dark environment. Plus it's not ideal for people that sleep with the window open and want quiet (location).What I always loved there was the smell (amazing!!), shampoos and creams (Armani Prive - amazing!!) and breakfasts. Plus the fact that the Nobu restaurant is in the building. That's definitely a must-go-to spot!"
439417219,November 2016,5.0,Milan 2016,One of the best hotel in Milan. Nice rooms. Professional  and friendly staff. Excellent hotel location-center of the city. Beautiful bar and restaurant with warm atmosphere. With out any doubts will come back here again.
437376324,November 2016,5.0,Shopping week end,"Great location, perfect for shopping week ends. At a few steps away from Montenapoleone street.Good service and helpful staff.I booked a suit and the decorations are definitely reflecting Armani style. Nice bar"
433230460,October 2016,5.0,Remains awesome!,"Our 3rd stay, this time only for a short overnight unfortunately.Was great this time around as well. Comfortable luxury, great rain shower and Armani amenities.Hope to be back soon for a longer stay."
432143339,October 2016,4.0,Design is everything?,"Armani hotel is well known institution of Milan and when you make a reservation there you expect nothing less than perfection in every segment of your stay. I can't say that hotel isn't impressive, but perfect design isn't all I expect from my accommodation. It isn't even my primary goal when choosing a hotel. And in Armani hotel everything is about design which is not always the most comfortable, most practical or most convenient for their guests. Maybe I am too picky, but I have been in lots of 5 stars hotels all over the world and I'm hard to impress purely by the brand of the hotel. Therefore I will use this opportunity to point out things that I did and didn't like at Armani hotel.Location is great, in the center of the town and close to everything. The entrance is a little bit cold and empty and some people find it complicated to have one elevator taking them to the Lobby and then the other from the Lobby to the room, but this way you are totally separated from the street and I don't see any problem in that concept.We had a room at the 5th floor with no view, but to the yard. The size of the room is not very big, but the bathroom is large and nicely designed with spacious shower and bathtub. Everything in the room is controlled by the iPad, so with it you open or close your curtains, control TV or music, lights and order additional services such as Room service, Laundry...etc. But this iPad is not always such a great solution, because when you order something with it, it seems that it doesn't always work. I have ordered some extra pillows twice, but nothing happened before I actually called the reception and they've said that this orders thru iPad don't always work. This iPad also very easily get run out of battery if you don't return it on the charger and then operating anything in the rooms becomes the problem. I have seen similar solutions in other hotels that were much better done. The main problem in my room was a lack of a closet space.  Hidden behind the doors and above the drawers with cups and glasses in it, is a small wardrobe but only for short things such as shirts and skirts and with no place where you can hang your dress or coat. If you still have a coat and do not want to throw it on the floor you can get a portable hanger that will additionally overcrowd your already not so big room.  And, at the end, ruin the impeccable design of it.The rest of the hotel is nice in typical Armani design. SPA is great, clean and well maintained with large Jacuzzi overlooking Milan. Breakfast is not included and pricy (40Euros), but there is plenty things on the buffet to choose from and cooked dishes are done just the way they should be. The Bamboo bar is very busy since it is quite popular with non-hotel guests too.But if you are a true Armani fan, at the ground floor of the hotel you can find a large shops with Armani close and accessories, Armani chocolates, Armani flowers… That way you are sure that you will take a nice Armani memory home or bring a greatly appreciated gift to your loved ones."
429783969,September 2016,5.0,Last minute change of rooms because of lack of space.,We had a suite at Bulgar hotel but in the end we found out that that suite would not be big enough for what our plans were. So we did a little research and found a marvelous suite at the Armani hotel just around the corner. The suite was impeccable and the service superb. Great SPA with fantastic masseurs and gym.
428911152,September 2016,5.0,The perfect hotel in the heart of Milan,We stayed for 3 nights. It is walking distance to the Duomo and all the shopping areas. The service was unbelievable . The rooms are very modern and spacious plus the smell amazing. I had an issue with my passport and the staff was very efficient on helñing me ! I recomend it 100% . Definitely look forward to going back !
426898662,October 2016,5.0,Just for one night,"Excellent hotel, modern/technological. Minimalism is dominated in the interior of the property (a little bit complicated entrance and lobby for the first view but nothing to complain). Perfectly located for business, shopping and leisure. One of the most friendly staff I've ever meet. Especially lovely Valentina always ready to assist. We've been lucky for free late check out possibility since our flight was late in the afternoon. Nice breakfast have to admit. Would definitely recommend this hotel."
426362476,October 2016,5.0,Pierre Man,"It is a chic and premium hotel. Nice staff and good services especially staff in the ground floor concierge .Very convenient location to the main shopping street , Via Montenapoleone .Still prefer to stay here next time in Milan.Pierre Man"
422326041,September 2016,5.0,The best experience in Milano,"The hotel is amazing and the service is outstanding! The location is very convenient. Ms Lacri and her staff will make your stay as good as it can be. The restaurant is a must experience, particularly the Tasting Menu with the Wine Menu too."
421063289,September 2016,5.0,Over the top!,"I can't say enough about this hotel!  We have stayed all over the world in several 5 star hotels. This modern, chic hotel will now be one of the top. From the customer service to the room features (fully automated from an in room iPad) and Armani everything else (furniture, rugs, linens), there is no reason to stay anywhere else. If you're coming to Milan to shop, the best stores are right out the front door!"
419892812,September 2016,5.0,Elegant. Sophisticated.,"My first hotel review and I travel 100 days a year. Love this hotel. Like Armani himself it is elegant, sophisticated, romantic. Clean lines. Very contemporary but warm. Don't stay if you want flowing drapes  and clutter. No doorknobs. Everything controlled by iPad on your bedside table. Even room service though you can talk to a human if you prefer. I would come back to Milan just to stay in the hotel. not for those on budget but worth it."
419285596,September 2016,5.0,Forget about any other hotel in Milano!,This was far one of my best stays in hotels around the world. Very friendly and helpful staff (Specially Emilio and the two other nice ladies)The hotel got everything you need in style. From food to Spa. Location is perfect. Didn't find any mistake except one (little noise could be heard from next room) if occupied.
418205524,September 2016,5.0,Your place to be!,"A truly amazing hotel! A unique hotel experience that will make your visit to Milan a trip to remember... Highly recommended, I will visit again for sure! Well done Armani team!! Thanks for everything!"
417933608,August 2016,5.0,ROOM 232: 04 AUGT 2016: 1 NIGHT SHORT STAY IN THE ARMANI HOTEL MILANO,"This hotel report will be very brief as I only stayed one night.  We checked in the hotel in the late afternoon around 5PM and we checked out the next day around 09AM as we needed to leave early for meetings the whole day. CHECK IN: fast and efficientCHECK OUT: fast and efficientBREAK FAST: buffet area, not too elaborate, rather small, basic.  The pastries are good. Coffee is great BAR: we went for a late night cap before going to bed, drinks are good.  ROOM: very very nice.  I was impressed.  Here and there you can tell that the room needs a bit of a freshen up, some wear and tear.  The amenities are great!  Bottles of Shampoo and shower gel!  Very generous.  I took a bath to relax before getting ready for dinner with our guests.   PRICE: fairly high, this is of course the down side but....there is only 1 ARMANI HOTEL in Milan.  STAFF: service is excellent and genuineLOCATION: very good, very walkable, close the the boutiques and not too far from LINATE airport.DOWNSIDE: they should have aired our room, it smells a bit stuffy, no fresh air.  Will I come back?  Yes."
417199625,September 2016,4.0,Nice hotel,"This is a nice modern hotel within a convenient location. The Nobu restaurant downstairs is worth trying. In room dining is good but probably don't order their coffee.    This is my second visit to this hotel, the room quality is still good, but the service quality of the reception staff needs some improve. Not feeling welcomed by this visit.    High light of this hotel is the free minibar."
416196596,September 2016,5.0,Sleek Perfection,"The Armani Hotel has service down to an art form.  I can't think of anything about our stay that was not perfect.  The rooms are so beautiful, one almost hates to muss them. The bathrooms are roomy. The bathrobes are luscious as are the towels.  There is a fully-stocked fridge with drinks and  Nespresso machine in each room, making returning to the room for a late afternoon nap a pleasure. The staff is wonderful, quiet and composed. The woman are all beautiful, or perhaps it's just that they all look so good in their Armani suits and dresses. The location of the Armani is a real advantage. You can walk to everything you came to see and more. The elevator sustem took some getting used to, with the lobby above the rooms.  The gym was a  nice plus with good air conditioning, beautiful views, good equipment and chilled water bottles, unusual in Italian hotels."
413873282,August 2016,5.0,Armani excellence,"Perfection in every department - beautiful rooms, a junior suite is recommended or if a double try for one of the higher floors with a balcony.High tech i pad controller is the only negative. The hotel staff are exceptional, which is no surprise.  Great location at the heart of the best top tier shopping streets.Stylish, with a Michelin starred restaurant.Two visits in one week - and we will be back if in Milan."
413707878,July 2016,5.0,Classy and Sleek,This is a first class act all the way. Located one block from the heart of one of the greatest high end shopping streets in the world. Everything is cool about this place. The entrance to the lobby to the hallways to your room. Fantastic bedding and amazing spacious shower. The room can be controlled from an iPad next to your bed. Concierge excellent and very helpful. The breakfast excellent and plentiful. Not a negative at all with this hotel. A great experience and I would definitely stay again.
406545195,August 2016,5.0,A very cool luxury hotel,"We stayed at the hotel for 3 nights at room 608 and it was a very nice experience. Hotel is at a perfect location---minute walk to Duomo yet the streets around it were very quiet. The room was nicely designed. The bathroom has the highest quality and it's very spacious. I love all the amenities they provided. Even the little coke bottle inside generous minibar--all you can drink, but we didn't consume much except for water--is cute and cool. Our 9 year old boy was very impressed. Coming from Asia where we have a lot of newly built and luxury hotels like Ritz, Shangrila-la, Four Seasons, etc., we find this hotel unique, stylish, cool and luxury in a different way. The hotel staffs were very friendly, and the service  provided were quick and efficient. If we come back to Milan again, we will stay here! Many thanks again to all Armani staffs in this hotel!"
403477292,July 2016,3.0,Just good looking hotel,"Relatively good location.  Poor bathroom amenity compared to the rate -no toothbrush, tooth brush and other things you can expect with top leveled hotel.  It looked to have few specialty for hotel business. need to be improved more."
401977126,April 2016,5.0,A Different class altogether,"Sorry for the late review as my husband and I stayed in Armani Hotel in April but I guess it's better late than never..We stayed 2 nights in the Armani Milan and everything in this hotel from the check in to the check out is a different classy experience..Although we are lucky to have stayed in many top class hotels around the world, Armani Milan was a different class altogether. The location is just perfect right in the middle of the shopping district.Staff are trained to treat you like you are the only guests in the hotel.Rooms are very classy with the Armani touch everywhere.Amenities are ones you actually hate leaving behind.. I hated leaving the shampoo, conditioner and the gel.. :(Service is out of this world.We loved Milan, and everything it had to offer and would like to visit it again and have to stay at Armani to get the same unique personal experience."
401783966,August 2016,5.0,Better than I imagined!!!!,"I'm writing this review as I'm sitting in my room overlooking the beautiful church across the street......this hotel is very chic and has a very modern vibe to it. The area is probably the best in Milan. Walking district to ""Beverly Hills"".Everyone from the security by the door, the front desk, restaurant staff have been excellent. Especially, Mario (he works the night shift) saw that my hubby had a back problem took my hubby to the dr during his time off. What can I say? It can't get better than this. Definitely we will be back to this hotel. Thank you everyone who made our trip to Milan exceptional!"
395378681,July 2016,5.0,Unbelievable Restaurant,"Absolutely amazing restaurant - great views, service impeccable, food as good as it gets and an overall wonderful experience. Would definitely recommend it to anyone visiting Milan. I didn't stay in the hotel (unfortunately!)"
394207946,July 2016,5.0,The place to stay in Milano,"this is a new hotel property:  Modern, elegant, fun, beautiful people, well located, wonderful service.  the concierges go out of their way to make your life easier.  the rooms are very confortable, i recommend the suites."
394161909,June 2016,5.0,Armani Armani Armani,"What can I say! Armani!Pure luxury!Loved every minute of this hotel, from the decor to the bed, linen, lighting, curtains, buffet breakfast, massage. Great location for shopping and eating. Service was excellent, very spacious rooms and very quite and private.This is not a cheap hotel but the quality that it has is worth it."
391847515,July 2016,5.0,Brilliant,"I booked this as a surprise for my husband. He was not disappointed and neither was I.Ideal location, clean. Professional staff. The spa was great- not many loungers available. The whole experience here was luxurious. I would stay here again and would recommend it to all."
391272894,July 2016,5.0,Sophisticated Control System  & Very Clean Rooms,"I am writing this from the hotel room. Overall an excellent stay - (1) excellent location ; (2) very clean rooms - even the window grills are clean; (3) smooth control system with iPad as the remote control; (4) helpful and knowledgable staff; and (5) great spa. However, there were a couple of glitches - (1) delivery was not always right. In fact it was very wrong. We asked for a plate and knife but got an ice bucket and a spoon!!! and (2) there was no face cleanser and we had to ask for toothpaste and toothbrushes. Perhaps we are spoiled from staying in Asian hotels where there is usually a vast collection of toiletries. Notstanding, I would highly recommend this hotel to singles, couples and solo travellers."
390502619,July 2016,5.0,Modern Hotel with great staff and spa,"We spent two nights at the Armani hotel and from the moment you check in you know that you are staying at a hotel where staff is highly trained to service your every need.   The rooms were very modern and comfortable. Dining there was excellent however expensive, of course you are visiting a truly exceptional hotel Treat yourself and spend a few night there!"
389764061,June 2016,5.0,Milan Made Perfect.,Excellent experience throughout our stay. Every effort was made to fulfil our needs. the check in was informative and the lifestyle team ensured that we got the most out of both the city and the hotel. The hotel demonstrated enthusiastic staff that were willing to help from start to finish. Armani have made it difficult to choose a different hotel when visiting Milan. Thank you
381111654,May 2016,5.0,THE BEST HOTEL EVER,"Armani Hotel Milano staff were exemplary in assisting me with my late-night arrival after bad weather delayed my arrival, causing me to miss my connecting flight. With unfailing courtesy and unwavering support, they helped a frazzled, jet-lagged traveler returning to Europe from the States find rest in surroundings that I can only describe as heavenly, something out of a dream. The location, of course, is ideal for anyone who enjoys Milan and walking, instead of always being driven or using public transport. My experience eating lunch at the hotel's Bamboo Bar was also sublime. I particularly recommend the Ca' de Bosso Spumanti, their top of the wine list sparkling wine (at 25 euros per glass, worth every penny, because it was genuinely one of the finest wines I have ever indulged in). With the view, ambiance, proximity to the fashion world (whether you wish to purchase or merely enjoy window-shopping) the Armani Milano is a destination hotel that should be on everyone's list for a must-experience. Next time, I am visiting specifically for the spa, as well as the luxuriously appointed and exceptionally comfortable accommodations. Giorgio Armani truly is a genius, and deserves all kinds of kudos for this delightful hotel."
378669230,May 2016,5.0,Fantastic Food and Great Service,"We recently visited the Armani hotel restaurant for a group meal, and the service we received was exceptional. The food was fantastic worthy of the michelin star. This was a wonderful experience and would definitely do again."
377813551,May 2016,4.0,Armani Hotel Milano,"Very good stay.  Mostly to expectation, since it is a 5 Star establishment.  Centrally located, close by to the Fashion shops and boutiques.  Close by the Grom gelato shop as well, if you are inclined towards ice-cream."
374739653,March 2016,5.0,Amazing Hotel,"The hotel was recommended to me by my Travel Agent and it was an amazing experience. Everything is controlled on an iPad from the lights, TV, A/C, everything. The rooms are massive and have everything you could possibly want including free minibar. The staff were amazing and made me feel right at home. Excellent location, only 5-10 minute walk to Duomo Cathedral. I highly recommend."
374118121,May 2016,5.0,The small details,"Stayed four days on the 4th floor with a balcony. Wonderful wonderful wonderful. The decor is typical Armani and well thought out. All the small details are there: bathroom toiletries - everything possible is available; kitchen - Nespresso machine and 3 different types of capsules, with a kettle and assorted teas, sweet and savory snacks, water and juices all available and part of the room price; iPad controls everything, even the TV, with a nice selection of DVD/movies. (Can be a bit fiddly though if you just want to quickly turn down the volume.)Front desk, housekeeping, restaurant staff and doormen all so friendly and helpful. Quick to do all any bidding. Location is fantastic, whether you're shopping for designer brands or high street brands. Worth every penny."
374006187,February 2016,5.0,Unbeatable,"This was one of the best European holiday break ever, let me explain you why.The position of the Hotel is Unbeatable, hundreds meters away from both Duomo and Fashion district. The Building itself is an Armani World Apart, hotel + shops + Michelin Restaurants + Privee NightClub like Dubai, simply amazing.The rooms are very spacious to be in Europe and the service flawlessSimply well thoughtCompliments to Mr. ArmaniElegance quality  and class like him"
373580139,April 2016,5.0,Amazing Hotel,The hotel is right at the fashion district of Milan and very close the main attractions of the city. The only downside is the fact that most of restaurants in the city close on sundays so it's very important to plan ahead.
369309649,April 2016,5.0,THE PLACE TO BE,"I was in Armani hotel last month to celebrate my birthday with my husband and my experience was wonderful, am so amazed from hotel décor to services ,food and great staff, the spa ,it was a full retreat for me and my husband, a great thanks to concierge who gave us information about the hotel and the city.am planning to come back to stay for long.Regards,Sophie."
368281041,April 2016,5.0,"Amazing design , great service .","The design is really amazing,service is topThis is real 5 start hotel,proffessional staff.So clean , location is near duomo around 7 min walk.SPA is excellent .Car parking is 65 € which is really expensive!I had plumbing issue in my room the both  sinks were not draining well."
364223946,March 2016,5.0,Unparalleled customer service,"I was in Armani hotel Milano last month and was absolutely amazed by the entire experience, from hotel decor to services and food. The staff is so warm and stylish. I have been welcomed on the 7th floor where Mr Luca Marinelli introduced himself and treated me and my wife with the best customer care and detail ever. They always looked after us during the weekend. Definitely will come back. Thank you again"
364067943,April 2016,5.0,A paradisiac stay in milano,me and my boyfriend have stayed last week in Milano and really enjoyed the entire weekend. Wonderful Location stunning and personalized service provided by a brilliant lifestyle team that tailored our stay. They Pampered us with a profesional massage on the 8th floor overlooking an astonishing skyline. All in all the best hotel we have stayed so far. Highly recommended . Great job
363066740,April 2016,3.0,High tech and Minimalism counterproductive,"Armani esthetics and style are appealing but a hotel's purpose is to make the client comfortable and sadly I was not. The high tech guide-everything with your IPad is sexy but in practise it is clumsy and unnecessarily complicated for someone staying a night or two and with other purposes for staying in Milan than figuring out the system. The touch screen does not always respond. Manipulating a heavy tablet is NOT nicer than pressing a button by your bed. That option does exist but is lit up with the white light which is known to disrupt sleep and just at eye level when lying in bed...The bathroom, as so often is the case is large and pretty but impractical.Very little place to put down your own toiletries. The WC compartment is huge but the actual WC and paper holder are crammed into a tiny corner where even the toilet paper is hard to get to. As in many trendy hotels, there is a ""rain shower"" where one can't avoid wetting one's hair. In our case it could not be turned off to use the hand shower. Very annoying for ladies especially. The complimentary slippers for ladies were in such a small size, I could not use them - this happens in many other hotels as well. As in many minimalist hotels, they very quickly show wear and tear as in scuffed walls and knocks or scratches here and there despite impecable cleaning. Minimalism is not easy.On the positive side, The bed was comfortable and the service was extremely friendly. The Wifi worked well and the complimentary mini bar was welcoming. The hotel is well located. The breakfast was nice but a bit excessive in price considering the room price."
361603231,February 2016,5.0,Elegance in style,"We moved form Rome to Milan and have to say what a difference, even in Hotels quality and standards. This Armani Hotel has its own charme on his own. Everything you touch is Armani branded from interiors to room products all Armani Casa. We love the scent you smell in the Lobby as soon as you enter and also in the rooms. Service is overall good , think has to do with the local culture, everyone is friendly, accommodating and smiley. Ww tried the food in the Restaurant and was divine , we surprisely got to know they have a Michelin Star, great experience there. Mr. Armani managed to also have a great quality in the restaura too, all in all a great stay , would recommend a balcony room with a Dome view on 6th floor"
361367226,February 2016,5.0,Armanissimo,"I had the great pleasure to visit the amazing Armani Milano last month for a business dinner at the Italian restaurant of the hotel. Perfectly located, the hotel has been entirely designed by Giorgio Armani himself, to the smallest detail. The result is a very impressive and über chic architecture and setup, beautiful in every way. My first impression upon arrival was to enter a modern cathedral, a temple of Italian good taste and excellence. The dinner was superb, with a creative, fresh and very tasteful cuisine prepared by the Michelin starred Master Chef. Excellent service and great selection of Italian wines. We had the honor of meeting the general manager Mr Aru during our evening at the hotel, a high profile professional who has worked in different parts of the World, very welcoming and professional. If you happen to be in Milan, don't miss the experience."
360993190,March 2016,5.0,Going up the down elevator!,"To be frank, this hotel and it's unique character takes some getting used to.  First and most important, don't lose sight of the fact that from the minute you step into the hotel, you are Mr. Armani's guest!  There is no lobby as we all think of hotel lobbies.  Instead, you take the elevator up to the 7th floor where the reception, bar and restaurant are all located.  After checking in, which is one most of the most pleasurable I have ever had in a hotel, you take the elevator down where you are shown to your room.  The room is completely automated from the lighting, aircon, tv, etc.  Oh, did I mention that everything and I mean everything is included in with the room rate from the mini-bar to the Nespresso maker and pods, water - sparking or still, newspaper, breakfast.  Need a transformer? printer? No problem!  Instead having to wait who knows long, they appear like magic.  Breakfast in your room is also no longer than a 15 minute wait!  A modern miracle in today's world.  And wonders upon wonders, it actually arrives hot!  Are you looking for a down side, it's the bar.  We ordered a double GG that looked liked it was poured from an eye dropper and, no FOX news!  All in all, kudos to Mr Armani and his staff of extremely and very dedicated personnel to making this hotel a true gem in the world of so called 5 stars hotels.  We would we go back?  In a New York Minute!"
360348281,March 2016,5.0,Travelled with wife and baby daughter,"Bathrooms are huge, and in general rooms are good value for Milan. Free soft drinks in minibar. Hotel restaurant and bar are pricey but plenty of options for food and drink nearby. Under 16s not permitted in spa jacuzzi. Superb experience overall."
358897176,March 2016,5.0,Meaning of luxury,"I stayed four nights at Armani hotel in Milan. Really this hotel is one of the best hotels  I have stayed at. Starting by the location of the hotel, very professional staff, all room facilities controlled by I pad , nice well equipped toilet The corridor by it self like cave but clean hahaha."
358367384,March 2016,5.0,A mystifying experience of sophisticated living!,"The amalgamation of modernity, luxury and eminent Armani finesse make it one of the best hotels we've ever had the privilege to stay at. From the moment we entered to the moment we exited,the engaging and highly professional staff made our every wish and request come true in nanoseconds, and the efficiency of the room services (IPad control system) was such a pleasant surprise,even for my non tech savvy mother,who was mesmerized and completely taken in by the exploration, the exquisite meal at the restaurant and of course the spa pampering and view."
357928676,March 2016,5.0,Can't recommend it enough,"I was between staying at the Park Hyatt and the Armani hotel, and I decided to stay at Armani. Park Hyatt is closer to the Duomo, and I was worried that I might not like Armani's location.Boy was I wrong. I arrived on Sunday late afternoon. I was promptly checked in and upgraded for free. The 'lifestyle manager' showed me to my room and explained the room amenities. You have an iPad by your bed which controls everything in the room, and can even order room service for you or request an adapter. The minibar was complementary. The room and bathroom were both spacious, and I loved the products provided in the bathroom. The hotel is in the designer district, so all the top labels are at your door. It is also a 10 minute walk from the duomo. When I went to the duomo it was crazy packed with tourists. I was so happy that I decided to stay at Armani because it's close enough to walk to the duomo but far enough to escape the crowds.I had breakfast at Armani on one day and they have a great selection: buffet, Italian breakfast (pastries, juice and coffee), American breakfast (pastries, eggs, coffee and juice), or a la carte (everything from pancakes to eggs benedict). I even got a manicure at the spa and everyone who worked there was friendly and professional. Loved my nails!  Perfect hotel. Would definitely stay here next time."
357728625,October 2015,5.0,Ultra modern and luxurious hotel in the heart of Milan,"This is a very original, modern and luxurious hotel with great service. The rooms are a joy, (if you don't mind controlling everything from an iPad) A very original entrance to the rooms a pons into a minimalist space that at the same time has everything. The bathroom is great, with a huge bathtub and separate shower. Big big mirrors. The bar is fun and the restaurant also very modern with some nice views of the city. Small but very nice Gym with great views and the spa area. Also you have a huge two level Armani store, maybe the biggest in the world. Service is great, impecable. Walking distance to the ""Duomo"" and the main shopping streets."
356935315,March 2016,5.0,Best Hotel in Milan,"This si my second time at Armani Hotel.  We were upgraded. We were pampered. We were treated like royalty.  What an amazing place, staff, attentiveness and dedication to get things right (esp when something goes wrong).  This is our home away from home.  truly a spectacular experience."
