Transaction ID,Date of Travel,Company,City,KM Travelled,Price Charged,Cost of Trip
10203946,42950,Yellow Cab,LOS ANGELES CA,13.68,249.27,165.8016
10203947,42951,Yellow Cab,LOS ANGELES CA,6.96,123.02,95.2128
10203948,42951,Yellow Cab,LOS ANGELES CA,4.72,78.27,62.8704
10203949,42948,Yellow Cab,LOS ANGELES CA,37.45,723.35,462.882
10203950,42951,Yellow Cab,LOS ANGELES CA,33.35,644.16,444.222
10203951,42946,Yellow Cab,LOS ANGELES CA,42.56,856.17,520.9344
10203952,42946,Yellow Cab,LOS ANGELES CA,7.84,178.84,104.4288
10203953,42948,Yellow Cab,LOS ANGELES CA,26.75,477.68,343.47
10203954,42953,Yellow Cab,LOS ANGELES CA,4.72,91.17,67.968
10203955,42954,Yellow Cab,LOS ANGELES CA,17.55,294.21,231.66
10203956,42947,Yellow Cab,LOS ANGELES CA,12.96,245.6,186.624
10203957,42954,Yellow Cab,LOS ANGELES CA,8.64,157.44,109.9008
10203958,42950,Yellow Cab,LOS ANGELES CA,23.73,410.78,313.236
10203959,42951,Yellow Cab,LOS ANGELES CA,26.46,472.5,361.9728
10203960,42951,Yellow Cab,LOS ANGELES CA,41.44,844.74,591.7632
10203961,42946,Yellow Cab,LOS ANGELES CA,38,745.33,519.84
10203962,42951,Yellow Cab,LOS ANGELES CA,12.54,243.12,162.5184
10203963,42952,Yellow Cab,LOS ANGELES CA,27.25,511.44,366.24
10203964,42953,Yellow Cab,LOS ANGELES CA,38.38,664.38,483.588
10203965,42953,Yellow Cab,LOS ANGELES CA,32.98,624.99,455.124
10203966,42951,Yellow Cab,LOS ANGELES CA,4.44,84.46,63.4032
10203967,42946,Yellow Cab,LOS ANGELES CA,21.24,422.02,288.0144
10203968,42948,Yellow Cab,LOS ANGELES CA,13.78,248.58,165.36
10203969,42946,Yellow Cab,LOS ANGELES CA,32.64,670.29,419.0976
10203970,42952,Yellow Cab,LOS ANGELES CA,27.12,479.35,367.7472
10203971,42951,Yellow Cab,LOS ANGELES CA,32.48,696.01,397.5552
10203972,42952,Yellow Cab,LOS ANGELES CA,15.54,305.82,208.8576
10203973,42951,Yellow Cab,LOS ANGELES CA,12,220.87,154.08
10203974,42946,Yellow Cab,LOS ANGELES CA,13.13,265.81,170.1648
10203975,42951,Yellow Cab,LOS ANGELES CA,31.05,612.74,398.682
10203976,42951,Yellow Cab,LOS ANGELES CA,38.4,671.72,543.744
10203977,42951,Yellow Cab,LOS ANGELES CA,19.8,393.26,273.24
10203978,42953,Yellow Cab,LOS ANGELES CA,33.66,662.41,456.4296
10203979,42950,Yellow Cab,LOS ANGELES CA,7.76,144.23,109.8816
10203980,42946,Yellow Cab,LOS ANGELES CA,3.48,71.69,43.848
10203981,42946,Yellow Cab,LOS ANGELES CA,7.91,190.26,104.412
10203982,42951,Yellow Cab,LOS ANGELES CA,30.94,580.69,397.2696
10203983,42951,Yellow Cab,LOS ANGELES CA,6.72,117.55,89.5104
10203984,42947,Yellow Cab,LOS ANGELES CA,38.08,680,539.2128
10203985,42951,Yellow Cab,LOS ANGELES CA,4.8,90.29,62.784
10203986,42952,Yellow Cab,LOS ANGELES CA,11.7,200.4,164.268
10203987,42952,Yellow Cab,LOS ANGELES CA,4.76,83.27,59.976
10203988,42946,Yellow Cab,LOS ANGELES CA,36.63,807.56,448.3512
10203989,42952,Yellow Cab,LOS ANGELES CA,5.3,103.34,73.776
10203990,42947,Yellow Cab,LOS ANGELES CA,8.26,152.02,104.076
10203991,42951,Yellow Cab,LOS ANGELES CA,6.48,112.17,86.3136
10203992,42952,Yellow Cab,LOS ANGELES CA,7.35,127.23,105.84
10203993,42951,Yellow Cab,LOS ANGELES CA,4.68,88.47,57.8448
10203994,42946,Yellow Cab,LOS ANGELES CA,27.54,552.01,337.0896
10203995,42953,Yellow Cab,LOS ANGELES CA,3.6,61.01,51.84
10203996,42950,Yellow Cab,LOS ANGELES CA,31.5,545.28,434.7
10203997,42951,Yellow Cab,LOS ANGELES CA,24.99,482.68,317.8728
10203998,42946,Yellow Cab,LOS ANGELES CA,14.28,323.33,190.2096
10203999,42952,Yellow Cab,LOS ANGELES CA,10,196.79,120
10204000,42950,Yellow Cab,LOS ANGELES CA,20.9,407.49,273.372
10204001,42950,Yellow Cab,MIAMI FL,30.8,644.09,391.776
10204002,42955,Yellow Cab,MIAMI FL,38.76,778.12,530.2368
10204003,42950,Yellow Cab,MIAMI FL,15.26,338.26,219.744
10204004,42952,Yellow Cab,MIAMI FL,27,513.81,375.84
10204005,42950,Yellow Cab,MIAMI FL,19.38,376.9,255.816
10204006,42952,Yellow Cab,MIAMI FL,39.1,817.66,478.584
10204007,42946,Yellow Cab,MIAMI FL,28.5,767.04,365.94
10204008,42954,Yellow Cab,MIAMI FL,35.2,780.27,460.416
10204009,42952,Yellow Cab,MIAMI FL,28.6,574.16,343.2
10204010,42953,Yellow Cab,MIAMI FL,29.9,581.5,405.444
10204011,42946,Yellow Cab,MIAMI FL,32.2,753.22,417.312
10204012,42953,Yellow Cab,MIAMI FL,22.04,479.33,298.8624
10204013,42953,Yellow Cab,MIAMI FL,35.2,728.74,468.864
10204014,42951,Yellow Cab,MIAMI FL,30.24,594.43,373.7664
10204015,42947,Yellow Cab,MIAMI FL,7.49,167.59,103.362
10204016,42950,Yellow Cab,MIAMI FL,7,134.67,91.56
10204017,42950,Yellow Cab,MIAMI FL,31.36,714.82,395.136
10204018,42952,Yellow Cab,MIAMI FL,12.36,232.62,170.568
10204019,42946,Yellow Cab,MIAMI FL,33.48,869.98,405.7776
10204020,42951,Yellow Cab,MIAMI FL,35.65,693.32,432.078
10204021,42950,Yellow Cab,MIAMI FL,5.45,112.83,71.94
10204022,42952,Yellow Cab,NASHVILLE TN,6,91.8,74.16
10204023,42948,Yellow Cab,NASHVILLE TN,36.27,528.24,517.9356
10204024,42951,Yellow Cab,NASHVILLE TN,26.64,451.72,319.68
10204025,42948,Yellow Cab,NASHVILLE TN,16.66,245.09,217.9128
10204026,42946,Yellow Cab,NASHVILLE TN,39.6,678.58,536.976
10204027,42948,Yellow Cab,NASHVILLE TN,28.34,446.1,370.6872
10204028,42953,Yellow Cab,NASHVILLE TN,6,81.21,82.8
10204029,42951,Yellow Cab,NEW YORK NY,23,558.84,287.04
10204030,42946,Yellow Cab,NEW YORK NY,12.6,350.8,173.88
10204031,42952,Yellow Cab,NEW YORK NY,22.05,569.25,312.228
10204032,42948,Yellow Cab,NEW YORK NY,38.08,1031.27,461.5296
10204033,42953,Yellow Cab,NEW YORK NY,20.88,502.05,255.5712
10204034,42946,Yellow Cab,NEW YORK NY,4.9,145.85,61.152
10204035,42946,Yellow Cab,NEW YORK NY,41.42,1209.36,536.8032
10204036,42947,Yellow Cab,NEW YORK NY,34.2,917.54,414.504
10204037,42946,Yellow Cab,NEW YORK NY,39.2,1124.11,564.48
10204038,42946,Yellow Cab,NEW YORK NY,5.94,188.35,81.2592
10204039,42948,Yellow Cab,NEW YORK NY,19.04,491.54,269.6064
10204040,42951,Yellow Cab,NEW YORK NY,8.05,259.98,103.362
10204041,42952,Yellow Cab,NEW YORK NY,37.83,947.9,531.1332
10204042,42953,Yellow Cab,NEW YORK NY,42.8,1159.1,590.64
10204043,42951,Yellow Cab,NEW YORK NY,5.1,150.1,63.648
10204044,42951,Yellow Cab,NEW YORK NY,13.13,416.56,185.9208
10204045,42948,Yellow Cab,NEW YORK NY,7.84,178.59,103.488
10204046,42951,Yellow Cab,NEW YORK NY,22.31,559.02,291.8148
10204047,42951,Yellow Cab,NEW YORK NY,13.92,359.36,172.0512
10204048,42949,Yellow Cab,NEW YORK NY,37.45,928.9,489.846
10204049,42948,Yellow Cab,NEW YORK NY,8.82,214.3,106.8984
10204050,42950,Yellow Cab,NEW YORK NY,29.76,828.55,399.9744
10204051,42951,Yellow Cab,NEW YORK NY,6.12,163.57,86.6592
10204052,42950,Yellow Cab,NEW YORK NY,2.28,55.98,29.5488
10204053,42952,Yellow Cab,NEW YORK NY,6.48,177.13,87.0912
10204054,42951,Yellow Cab,NEW YORK NY,26.46,602.73,339.7464
10204055,42947,Yellow Cab,NEW YORK NY,38,1048.34,456
10204056,42951,Yellow Cab,NEW YORK NY,41.73,1013.94,565.8588
10204057,42951,Yellow Cab,NEW YORK NY,16.05,389.98,196.452
10204058,42953,Yellow Cab,NEW YORK NY,38.28,891.36,496.1088
10204059,42950,Yellow Cab,NEW YORK NY,16.83,425.97,216.0972
10204060,42946,Yellow Cab,NEW YORK NY,26.64,763.93,361.2384
10204061,42950,Yellow Cab,NEW YORK NY,35.1,950.57,484.38
10204062,42954,Yellow Cab,NEW YORK NY,4.95,129.04,60.588
10204063,42946,Yellow Cab,NEW YORK NY,29.7,899.04,381.348
10204064,42950,Yellow Cab,NEW YORK NY,29.97,713.03,417.1824
10204065,42949,Yellow Cab,NEW YORK NY,12,318.91,148.32
10204066,42950,Yellow Cab,NEW YORK NY,33.3,893.39,435.564
10204067,42946,Yellow Cab,NEW YORK NY,44.07,1252.83,534.1284
10204068,42954,Yellow Cab,NEW YORK NY,35.34,831.84,458.0064
10204069,42949,Yellow Cab,NEW YORK NY,34.72,869.97,437.472
10204070,42951,Yellow Cab,NEW YORK NY,23.76,686.34,316.4832
10204071,42951,Yellow Cab,NEW YORK NY,31.5,991,438.48
10204072,42951,Yellow Cab,NEW YORK NY,37.8,918.45,476.28
10204073,42946,Yellow Cab,NEW YORK NY,23.52,732.92,324.576
10204074,42952,Yellow Cab,NEW YORK NY,6.96,172.63,86.0256
10204075,42949,Yellow Cab,NEW YORK NY,28.71,741.18,347.9652
10204076,42948,Yellow Cab,NEW YORK NY,26.18,642.74,364.4256
10204077,42952,Yellow Cab,NEW YORK NY,9.81,258.22,141.264
10204078,42946,Yellow Cab,NEW YORK NY,23.52,715.48,287.8848
10204079,42948,Yellow Cab,NEW YORK NY,46.41,1256.86,668.304
10204080,42952,Yellow Cab,NEW YORK NY,38.61,918.59,542.0844
10204081,42951,Yellow Cab,NEW YORK NY,20.23,465.94,242.76
10204082,42951,Yellow Cab,NEW YORK NY,25.68,764.35,357.4656
10204083,42950,Yellow Cab,NEW YORK NY,38.16,927.2,457.92
10204084,42951,Yellow Cab,NEW YORK NY,4.76,141.93,64.5456
10204085,42946,Yellow Cab,NEW YORK NY,40.6,1257.76,526.176
10204086,42951,Yellow Cab,NEW YORK NY,39.14,1045.71,526.0416
10204087,42946,Yellow Cab,NEW YORK NY,35.89,1046.45,482.3616
10204088,42946,Yellow Cab,NEW YORK NY,2.94,81.47,37.7496
10204089,42951,Yellow Cab,NEW YORK NY,4.16,105.29,51.4176
10204090,42949,Yellow Cab,NEW YORK NY,12.72,328.38,160.272
10204091,42950,Yellow Cab,NEW YORK NY,14.95,363.25,193.752
10204092,42947,Yellow Cab,NEW YORK NY,34.65,876.99,440.748
10204093,42953,Yellow Cab,NEW YORK NY,39.55,1061.07,488.838
10204094,42952,Yellow Cab,NEW YORK NY,14.7,334.85,185.22
10204095,42954,Yellow Cab,NEW YORK NY,42.48,1085.92,565.8336
10204096,42946,Yellow Cab,NEW YORK NY,19.95,555.33,280.098
10204097,42951,Yellow Cab,NEW YORK NY,27.04,670.69,343.9488
10204098,42951,Yellow Cab,NEW YORK NY,25.25,587.95,363.6
10204099,42953,Yellow Cab,NEW YORK NY,11.44,275.07,164.736
10204100,42951,Yellow Cab,NEW YORK NY,16.66,413.23,205.9176
10204101,42946,Yellow Cab,NEW YORK NY,27.54,832.82,350.3088
10204102,42952,Yellow Cab,NEW YORK NY,3.3,79.35,39.996
10204103,42950,Yellow Cab,NEW YORK NY,22.8,559.76,309.168
10204104,42947,Yellow Cab,NEW YORK NY,4.6,110.6,61.824
10204105,42951,Yellow Cab,NEW YORK NY,5.65,150.15,69.156
10204106,42951,Yellow Cab,NEW YORK NY,39.27,1033.68,518.364
10204107,42953,Yellow Cab,NEW YORK NY,40.95,1067.54,584.766
10204108,42951,Yellow Cab,NEW YORK NY,17.76,482.54,236.5632
10204109,42955,Yellow Cab,NEW YORK NY,19.21,500.79,251.2668
10204110,42954,Yellow Cab,NEW YORK NY,28.28,672.82,397.0512
10204111,42951,Yellow Cab,NEW YORK NY,13.13,334.98,178.0428
10204112,42951,Yellow Cab,NEW YORK NY,34.8,792.71,467.712
10204113,42953,Yellow Cab,NEW YORK NY,8.48,210.34,121.0944
10204114,42948,Yellow Cab,NEW YORK NY,24.36,567.23,330.3216
10204115,42955,Yellow Cab,NEW YORK NY,8.26,202.79,101.1024
10204116,42946,Yellow Cab,NEW YORK NY,31.35,993.34,417.582
10204117,42951,Yellow Cab,NEW YORK NY,26.16,746.2,370.4256
10204118,42952,Yellow Cab,NEW YORK NY,3.21,73.12,44.6832
10204119,42946,Yellow Cab,NEW YORK NY,5.15,139.11,72.306
10204120,42952,Yellow Cab,NEW YORK NY,32.24,783.35,413.9616
10204121,42948,Yellow Cab,NEW YORK NY,24.5,601.49,335.16
10204122,42951,Yellow Cab,NEW YORK NY,20.16,537.29,278.208
10204123,42951,Yellow Cab,NEW YORK NY,24.7,668.92,296.4
10204124,42946,Yellow Cab,NEW YORK NY,23.31,692.75,293.706
10204125,42951,Yellow Cab,NEW YORK NY,42.56,1174.14,582.2208
10204126,42946,Yellow Cab,NEW YORK NY,25.96,693.58,330.2112
10204127,42951,Yellow Cab,NEW YORK NY,34.51,952.06,443.1084
10204128,42946,Yellow Cab,NEW YORK NY,22.8,688.67,328.32
10204129,42954,Yellow Cab,NEW YORK NY,38.11,1061.02,539.6376
10204130,42951,Yellow Cab,NEW YORK NY,18.62,480.7,261.4248
10204131,42954,Yellow Cab,NEW YORK NY,13.91,327.42,200.304
10204132,42951,Yellow Cab,NEW YORK NY,31.2,955.42,434.304
10204133,42954,Yellow Cab,NEW YORK NY,8.96,217.71,124.7232
10204134,42948,Yellow Cab,NEW YORK NY,13.2,357.48,161.568
10204135,42952,Yellow Cab,NEW YORK NY,19.8,491.11,270.864
10204136,42950,Yellow Cab,NEW YORK NY,4.8,112.98,65.664
10204137,42952,Yellow Cab,NEW YORK NY,4.52,105.25,59.664
10204138,42952,Yellow Cab,NEW YORK NY,25.2,663.32,359.856
10204139,42951,Yellow Cab,NEW YORK NY,13.8,324.83,167.256
10204140,42952,Yellow Cab,NEW YORK NY,3.18,88.53,42.3576
10204141,42946,Yellow Cab,NEW YORK NY,33.48,966.01,421.848
10204142,42951,Yellow Cab,NEW YORK NY,36.26,908.56,443.8224
10204143,42952,Yellow Cab,NEW YORK NY,37.45,995.25,507.822
10204144,42949,Yellow Cab,NEW YORK NY,16.16,433.55,223.008
10204145,42949,Yellow Cab,NEW YORK NY,11.52,262.41,143.7696
10204146,42952,Yellow Cab,NEW YORK NY,39.96,1092.3,479.52
10204147,42948,Yellow Cab,NEW YORK NY,12.36,281.55,177.984
10204148,42949,Yellow Cab,NEW YORK NY,23.8,560.21,288.456
10204149,42950,Yellow Cab,NEW YORK NY,7.98,212.07,100.548
10204150,42952,Yellow Cab,NEW YORK NY,34.2,934.85,443.232
10204151,42951,Yellow Cab,NEW YORK NY,28,680.33,403.2
10204152,42949,Yellow Cab,NEW YORK NY,14.14,375.78,190.0416
10204153,42946,Yellow Cab,NEW YORK NY,17.55,539.16,221.13
10204154,42952,Yellow Cab,NEW YORK NY,27.37,748.15,351.4308
10204155,42951,Yellow Cab,NEW YORK NY,22.88,642.33,302.016
10204156,42951,Yellow Cab,NEW YORK NY,23.92,703.98,301.392
10204157,42948,Yellow Cab,NEW YORK NY,2.32,56.96,30.3456
10204158,42951,Yellow Cab,NEW YORK NY,2,55.88,25.68
10204159,42950,Yellow Cab,NEW YORK NY,32.2,823.13,394.128
10204160,42946,Yellow Cab,NEW YORK NY,18.7,482.38,235.62
10204161,42947,Yellow Cab,NEW YORK NY,45.63,1270.38,624.2184
10204162,42952,Yellow Cab,NEW YORK NY,38.85,1061.96,484.848
10204163,42950,Yellow Cab,NEW YORK NY,12.35,343.84,165.984
10204164,42950,Yellow Cab,NEW YORK NY,26.88,748.37,383.8464
10204165,42952,Yellow Cab,NEW YORK NY,31.36,769.91,380.0832
10204166,42955,Yellow Cab,NEW YORK NY,31.35,761.73,410.058
10204167,42951,Yellow Cab,NEW YORK NY,10.8,300.38,129.6
10204168,42946,Yellow Cab,NEW YORK NY,39.6,1135.58,479.952
10204169,42946,Yellow Cab,NEW YORK NY,11.2,310.34,137.088
10204170,42952,Yellow Cab,NEW YORK NY,26.46,609.43,346.0968
10204171,42952,Yellow Cab,NEW YORK NY,25.52,658.83,339.9264
10204172,42946,Yellow Cab,NEW YORK NY,4.9,152.01,60.564
10204173,42951,Yellow Cab,NEW YORK NY,47.6,1180.66,651.168
10204174,42946,Yellow Cab,NEW YORK NY,42.92,1420.89,618.048
10204175,42951,Yellow Cab,NEW YORK NY,39.78,1016.9,539.4168
10204176,42950,Yellow Cab,NEW YORK NY,8.96,222.24,126.8736
10204177,42953,Yellow Cab,NEW YORK NY,20.4,547.3,271.728
10204178,42953,Yellow Cab,NEW YORK NY,11.2,277.8,161.28
10204179,42954,Yellow Cab,NEW YORK NY,3.96,93.21,55.5984
10204180,42946,Yellow Cab,NEW YORK NY,21.28,577.16,296.2176
10204181,42950,Yellow Cab,NEW YORK NY,20.2,475.47,269.064
10204182,42951,Yellow Cab,NEW YORK NY,39,908.12,552.24
10204183,42954,Yellow Cab,NEW YORK NY,40.8,991.34,518.976
10204184,42950,Yellow Cab,NEW YORK NY,33.79,812.46,433.8636
10204185,42949,Yellow Cab,NEW YORK NY,42.92,1194.93,551.0928
10204186,42951,Yellow Cab,NEW YORK NY,42.55,1134.02,576.978
10204187,42949,Yellow Cab,NEW YORK NY,21.66,493.39,262.5192
10204188,42951,Yellow Cab,NEW YORK NY,3.96,102.23,47.9952
10204189,42949,Yellow Cab,NEW YORK NY,18.53,426.78,222.36
10204190,42954,Yellow Cab,NEW YORK NY,28.71,661.25,396.198
10204191,42949,Yellow Cab,NEW YORK NY,21.63,596.73,272.538
10204192,42950,Yellow Cab,NEW YORK NY,27.37,741.23,351.4308
10204193,42951,Yellow Cab,NEW YORK NY,21.21,483.14,259.6104
10204194,42946,Yellow Cab,NEW YORK NY,19.57,586.7,239.5368
10204195,42952,Yellow Cab,NEW YORK NY,16.35,401.4,233.478
10204196,42949,Yellow Cab,NEW YORK NY,7.92,180.41,106.4448
10204197,42951,Yellow Cab,NEW YORK NY,16.38,427.01,226.044
10204198,42955,Yellow Cab,NEW YORK NY,5.15,130.35,71.688
10204199,42952,Yellow Cab,NEW YORK NY,5.35,138.12,65.484
10204200,42950,Yellow Cab,NEW YORK NY,9.54,265.6,136.2312
10204201,42948,Yellow Cab,NEW YORK NY,23,558.84,295.32
10204202,42951,Yellow Cab,NEW YORK NY,10.62,271.48,150.3792
10204203,42946,Yellow Cab,NEW YORK NY,38,1147.79,519.84
10204204,42950,Yellow Cab,NEW YORK NY,2.26,54.91,28.476
10204205,42952,Yellow Cab,NEW YORK NY,2.14,53.08,30.3024
10204206,42951,Yellow Cab,NEW YORK NY,22.8,605.92,298.224
10204207,42950,Yellow Cab,NEW YORK NY,20.9,571.3,273.372
10204208,42949,Yellow Cab,NEW YORK NY,26.22,597.26,314.64
10204209,42951,Yellow Cab,NEW YORK NY,8.19,226.36,100.2456
10204210,42951,Yellow Cab,NEW YORK NY,4.24,100.88,60.0384
10204211,42951,Yellow Cab,NEW YORK NY,30,950.57,432
10204212,42948,Yellow Cab,NEW YORK NY,38.4,981.62,460.8
10204213,42946,Yellow Cab,NEW YORK NY,31.93,923.23,444.4656
10204214,42946,Yellow Cab,NEW YORK NY,36.72,1206.34,445.0464
10204215,42953,Yellow Cab,NEW YORK NY,37.95,912.49,473.616
10204216,42946,Yellow Cab,NEW YORK NY,12.12,346.79,152.712
10204217,42952,Yellow Cab,NEW YORK NY,27.27,704.01,327.24
10204218,42948,Yellow Cab,NEW YORK NY,9.7,267.6,130.368
10204219,42952,Yellow Cab,NEW YORK NY,28.86,664.71,391.3416
10204220,42951,Yellow Cab,NEW YORK NY,3.42,95.22,41.4504
10204221,42951,Yellow Cab,NEW YORK NY,40.4,971.4,562.368
10204222,42952,Yellow Cab,NEW YORK NY,25.96,722.75,317.7504
10204223,42951,Yellow Cab,NEW YORK NY,22.66,521.91,299.112
10204224,42952,Yellow Cab,NEW YORK NY,39.44,1048.14,525.3408
10204225,42946,Yellow Cab,NEW YORK NY,26.4,791.46,342.144
10204226,42950,Yellow Cab,NEW YORK NY,37.05,1031.51,524.628
10204227,42946,Yellow Cab,NEW YORK NY,30.16,939.3,430.6848
10204228,42951,Yellow Cab,NEW YORK NY,29.1,897.08,415.548
10204229,42952,Yellow Cab,NEW YORK NY,21.63,547.45,262.1556
10204230,42951,Yellow Cab,NEW YORK NY,2.14,60.18,26.4504
10204231,42951,Yellow Cab,NEW YORK NY,34.68,963.42,420.3216
10204232,42951,Yellow Cab,NEW YORK NY,21.66,653.36,298.908
10204233,42949,Yellow Cab,NEW YORK NY,17.1,467.42,207.252
10204234,42948,Yellow Cab,NEW YORK NY,38.4,1039.94,493.056
10204235,42953,Yellow Cab,NEW YORK NY,20.37,464.01,283.5504
10204236,42946,Yellow Cab,NEW YORK NY,6.24,190.33,76.3776
10204237,42951,Yellow Cab,NEW YORK NY,23.75,771.83,330.6
10204238,42951,Yellow Cab,NEW YORK NY,5.88,189.3,70.56
10204239,42951,Yellow Cab,NEW YORK NY,14.55,469.31,176.346
10204240,42951,Yellow Cab,NEW YORK NY,9.72,277.26,127.1376
10204241,42951,Yellow Cab,NEW YORK NY,19.98,567.99,249.3504
10204242,42946,Yellow Cab,NEW YORK NY,10.71,292.21,134.946
10204243,42951,Yellow Cab,NEW YORK NY,8.16,204.46,107.712
10204244,42946,Yellow Cab,NEW YORK NY,40.8,1188.99,587.52
10204245,42946,Yellow Cab,NEW YORK NY,39.22,1255.12,560.0616
10204246,42953,Yellow Cab,NEW YORK NY,23.52,553.62,307.6416
10204247,42954,Yellow Cab,NEW YORK NY,7.6,198.13,92.112
10204248,42950,Yellow Cab,NEW YORK NY,34.72,843.61,487.4688
10204249,42951,Yellow Cab,NEW YORK NY,29.12,759.14,384.384
10204250,42951,Yellow Cab,NEW YORK NY,25.74,708.87,352.1232
10204251,42946,Yellow Cab,NEW YORK NY,22.4,703.69,276.864
10204252,42951,Yellow Cab,NEW YORK NY,29.12,885.83,359.9232
10204253,42951,Yellow Cab,NEW YORK NY,19.95,620.31,248.976
10204254,42952,Yellow Cab,NEW YORK NY,27.75,716.4,342.99
10204255,42948,Yellow Cab,NEW YORK NY,34.92,848.47,473.5152
10204256,42950,Yellow Cab,NEW YORK NY,17.68,487.75,216.4032
10204257,42951,Yellow Cab,NEW YORK NY,41.07,1091.45,497.7684
10204258,42951,Yellow Cab,NEW YORK NY,8.64,199,105.7536
10204259,42948,Yellow Cab,NEW YORK NY,11.6,281.85,139.2
10204260,42946,Yellow Cab,NEW YORK NY,35.89,964.69,443.6004
10204261,42955,Yellow Cab,NEW YORK NY,21.63,591.25,308.8764
10204262,42946,Yellow Cab,NEW YORK NY,29.97,914.12,374.0256
10204263,42950,Yellow Cab,NEW YORK NY,22.04,518.78,298.8624
10204264,42946,Yellow Cab,NEW YORK NY,9.44,243.51,129.1392
10204265,42951,Yellow Cab,NEW YORK NY,31.59,783.55,432.1512
10204266,42954,Yellow Cab,NEW YORK NY,9.6,242.98,129.024
10204267,42948,Yellow Cab,NEW YORK NY,34.56,900.95,435.456
10204268,42954,Yellow Cab,NEW YORK NY,25.65,707.63,366.282
10204269,42950,Yellow Cab,NEW YORK NY,22.44,550.92,277.3584
10204270,42951,Yellow Cab,NEW YORK NY,16.8,475.68,231.84
10204271,42952,Yellow Cab,NEW YORK NY,20.9,523.69,263.34
10204272,42946,Yellow Cab,NEW YORK NY,14.16,375.05,202.2048
10204273,42953,Yellow Cab,NEW YORK NY,10.1,245.41,145.44
10204274,42948,Yellow Cab,NEW YORK NY,34.3,807.36,448.644
10204275,42951,Yellow Cab,NEW YORK NY,16.15,468.68,232.56
10204276,42950,Yellow Cab,NEW YORK NY,21.6,513.89,311.04
10204277,42951,Yellow Cab,NEW YORK NY,31,847.38,431.52
10204278,42951,Yellow Cab,NEW YORK NY,22,644.96,269.28
10204279,42953,Yellow Cab,NEW YORK NY,15.47,399.38,202.3476
10204280,42953,Yellow Cab,NEW YORK NY,37.74,1041.17,511.7544
10204281,42948,Yellow Cab,NEW YORK NY,19.38,490.51,258.1416
10204282,42951,Yellow Cab,NEW YORK NY,40.56,1129.23,579.1968
10204283,42951,Yellow Cab,NEW YORK NY,7.21,215.64,95.172
10204284,42950,Yellow Cab,NEW YORK NY,5.6,131.81,71.232
10204285,42951,Yellow Cab,NEW YORK NY,2.16,62.32,30.8448
10204286,42948,Yellow Cab,NEW YORK NY,8.8,207.14,123.552
10204287,42951,Yellow Cab,NEW YORK NY,27.37,857.33,394.128
10204288,42948,Yellow Cab,NEW YORK NY,12.43,298.87,168.5508
10204289,42952,Yellow Cab,NEW YORK NY,10.53,245.19,150.3684
10204290,42951,Yellow Cab,NEW YORK NY,13.26,315.47,187.7616
10204291,42951,Yellow Cab,NEW YORK NY,42.94,1235.49,592.572
10204292,42951,Yellow Cab,NEW YORK NY,25.74,716.63,370.656
10204293,42946,Yellow Cab,NEW YORK NY,31.32,837.1,394.632
10204294,42948,Yellow Cab,NEW YORK NY,46.41,1162.89,651.5964
10204295,42955,Yellow Cab,NEW YORK NY,32.48,797.41,413.1456
10204296,42946,Yellow Cab,NEW YORK NY,36.3,1152.12,522.72
10204297,42953,Yellow Cab,NEW YORK NY,28.8,779.95,400.896
10204298,42946,Yellow Cab,NEW YORK NY,25.76,755.19,333.8496
10204299,42954,Yellow Cab,NEW YORK NY,20.52,477.81,263.4768
10204300,42946,Yellow Cab,NEW YORK NY,14.3,432.44,190.476
10204301,42952,Yellow Cab,NEW YORK NY,45.6,1258.01,623.808
10204302,42951,Yellow Cab,NEW YORK NY,39.6,1194.51,484.704
10204303,42952,Yellow Cab,NEW YORK NY,19.6,515.92,265.776
10204304,42949,Yellow Cab,NEW YORK NY,12.96,331.3,155.52
10204305,42953,Yellow Cab,NEW YORK NY,42.56,1163.37,561.792
10204306,42951,Yellow Cab,NEW YORK NY,19.72,554.02,236.64
10204307,42946,Yellow Cab,NEW YORK NY,20.7,674.28,275.724
10204308,42950,Yellow Cab,NEW YORK NY,41.73,1130.12,510.7752
10204309,42951,Yellow Cab,NEW YORK NY,16.15,376.06,226.746
10204310,42954,Yellow Cab,NEW YORK NY,37.08,919.72,462.7584
10204311,42950,Yellow Cab,NEW YORK NY,9.9,225.51,136.62
10204312,42953,Yellow Cab,NEW YORK NY,16.66,383.71,233.9064
10204313,42953,Yellow Cab,NEW YORK NY,7.76,182.66,110.8128
10204314,42951,Yellow Cab,NEW YORK NY,12,328.02,158.4
10204315,42954,Yellow Cab,NEW YORK NY,3.8,95.22,50.16
10204316,42952,Yellow Cab,NEW YORK NY,4.28,105.08,56.496
10204317,42948,Yellow Cab,NEW YORK NY,17.76,489.96,228.0384
10204318,42947,Yellow Cab,NEW YORK NY,4.85,127.66,61.692
10204319,42946,Yellow Cab,NEW YORK NY,34,1077.31,481.44
10204320,42946,Yellow Cab,NEW YORK NY,24.15,678.47,289.8
10204321,42955,Yellow Cab,NEW YORK NY,40.7,978.61,576.312
10204322,42954,Yellow Cab,NEW YORK NY,4.8,111.77,65.088
10204323,42951,Yellow Cab,NEW YORK NY,7.56,211.76,105.2352
10204324,42951,Yellow Cab,NEW YORK NY,33.17,987.29,425.9028
10204325,42951,Yellow Cab,NEW YORK NY,44.84,1089.5,608.0304
